Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 05/21  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/21  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/21  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/21  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/22  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/22  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/22  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/22  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/22  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/22  06:00:00,72311405.34091887,72311405.34091889,6791184.0 
 05/22  07:00:00,147938312.26792909,147938312.26792906,6791184.0 
 05/22  08:00:00,324793317.22101208,324793317.22101208,6791184.0 
 05/22  09:00:00,299944732.86078706,299944732.8607869,6791184.0 
 05/22  10:00:00,306247253.6075071,306247253.60750707,6791184.0 
 05/22  11:00:00,322469834.62241318,322469834.6224131,6791184.0 
 05/22  12:00:00,322718554.31774649,322718554.31774649,25600469.031919078 
 05/22  13:00:00,332048572.68555566,332048572.68555566,20748911.943408517 
 05/22  14:00:00,318437846.5296035,318437846.5296034,15531467.886732843 
 05/22  15:00:00,322568935.010124,322568935.01012399,15447529.551451289 
 05/22  16:00:00,335726591.27347937,335726591.2734793,20248396.092142017 
 05/22  17:00:00,243798844.00177545,243798844.00177545,11027564.036677257 
 05/22  18:00:00,134433616.92712967,134433616.92712967,10954171.949708768 
 05/22  19:00:00,116653992.53309798,116653992.53309798,6791184.0 
 05/22  20:00:00,100913403.6976566,100913403.6976566,6791184.0 
 05/22  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 05/22  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/22  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/22  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 05/23  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/23  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/23  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/23  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/23  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/23  06:00:00,72467746.76306252,72467746.76306254,6791184.0 
 05/23  07:00:00,146368790.5827729,146368790.5827729,6791184.0 
 05/23  08:00:00,318327672.2859378,318327672.2859378,6791184.0 
 05/23  09:00:00,292594581.0483756,292594581.0483756,6791184.0 
 05/23  10:00:00,292212585.23854598,292212585.23854598,6791184.0 
 05/23  11:00:00,312965223.8526931,312965223.852693,11329219.946184619 
 05/23  12:00:00,320756624.21789136,320756624.21789136,20899924.91694787 
 05/23  13:00:00,333116118.2541397,333116118.2541397,25403538.0697933 
 05/23  14:00:00,322599146.9357562,322599146.93575617,15481123.844622037 
 05/23  15:00:00,322670300.67769649,322670300.67769649,15441390.347329665 
 05/23  16:00:00,333739901.4914736,333739901.49147358,15765265.897188152 
 05/23  17:00:00,244707603.8753701,244707603.8753701,15076510.233193636 
 05/23  18:00:00,132405129.19007628,132405129.19007629,6983920.673513479 
 05/23  19:00:00,113341791.78614766,113341791.78614766,6791184.0 
 05/23  20:00:00,100949951.51469344,100949951.51469346,9816235.121590164 
 05/23  21:00:00,96269263.15284068,96269263.15284068,7855065.407815617 
 05/23  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/23  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/23  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 05/24  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/24  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/24  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/24  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/24  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/24  06:00:00,80241810.60064009,80241810.6006401,6791184.0 
 05/24  07:00:00,150502408.41668145,150502408.41668145,6791184.0 
 05/24  08:00:00,328681698.35283645,328681698.3528365,6791184.0 
 05/24  09:00:00,300917070.91633567,300917070.9163356,6791184.0 
 05/24  10:00:00,304658688.06135007,304658688.06135007,6791184.0 
 05/24  11:00:00,324191434.10195526,324191434.1019552,6791184.0 
 05/24  12:00:00,328829073.5737915,328829073.57379147,25562347.607513925 
 05/24  13:00:00,338712750.82467046,338712750.82467046,25390897.425558665 
 05/24  14:00:00,326998428.2485903,326998428.24859026,11136348.866263312 
 05/24  15:00:00,331698002.85795977,331698002.8579596,15443670.771199709 
 05/24  16:00:00,341222827.5425948,341222827.54259476,20244853.380905197 
 05/24  17:00:00,249943860.45215518,249943860.4521552,11031840.994500652 
 05/24  18:00:00,137223979.77078373,137223979.77078373,10960058.637769623 
 05/24  19:00:00,117573308.55782789,117573308.55782788,6791184.0 
 05/24  20:00:00,104740649.89076923,104740649.89076926,6791184.0 
 05/24  21:00:00,106901330.07739508,106901330.07739508,6791184.0 
 05/24  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/24  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/24  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 05/25  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/25  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/25  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/25  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/25  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/25  06:00:00,77263468.27955064,77263468.27955064,6791184.0 
 05/25  07:00:00,142684193.4080018,142684193.40800176,6791184.0 
 05/25  08:00:00,313787464.41239997,313787464.4123999,6791184.0 
 05/25  09:00:00,289934881.987334,289934881.987334,6791184.0 
 05/25  10:00:00,288896403.5117407,288896403.5117406,6791184.0 
 05/25  11:00:00,303270548.4364026,303270548.43640258,11325859.54590534 
 05/25  12:00:00,308806507.48167237,308806507.4816723,22431434.026989119 
 05/25  13:00:00,317053206.64519497,317053206.64519497,23871072.06054964 
 05/25  14:00:00,304738642.47339877,304738642.4733987,15479200.091651103 
 05/25  15:00:00,310253564.16592547,310253564.1659254,15430949.934225847 
 05/25  16:00:00,317742451.29445877,317742451.29445877,15768220.315369152 
 05/25  17:00:00,228974392.5254178,228974392.52541778,15270808.397486255 
 05/25  18:00:00,127658213.02896559,127658213.02896557,6791184.0 
 05/25  19:00:00,116730700.9245308,116730700.9245308,6791184.0 
 05/25  20:00:00,114864433.11722148,114864433.11722148,6791184.0 
 05/25  21:00:00,108628223.67849759,108628223.67849759,6791184.0 
 05/25  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/25  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/25  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 05/26  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/26  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/26  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/26  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/26  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/26  06:00:00,72855125.9365561,72855125.9365561,6791184.0 
 05/26  07:00:00,145499454.31097809,145499454.31097809,6791184.0 
 05/26  08:00:00,301469804.3332247,301469804.3332247,6791184.0 
 05/26  09:00:00,281840806.372922,281840806.37292197,6791184.0 
 05/26  10:00:00,283313864.0810463,283313864.0810462,6791184.0 
 05/26  11:00:00,299241461.27210429,299241461.27210429,11320081.501646594 
 05/26  12:00:00,300841183.2957118,300841183.29571178,25591551.147052669 
 05/26  13:00:00,310181690.04208478,310181690.04208478,20737853.39946057 
 05/26  14:00:00,299393273.88498279,299393273.8849827,15469452.769152832 
 05/26  15:00:00,301765442.4117765,301765442.4117765,15446962.64396236 
 05/26  16:00:00,312083878.7685027,312083878.76850268,20260999.913488795 
 05/26  17:00:00,221344311.27838166,221344311.27838166,11023982.99463104 
 05/26  18:00:00,111572279.56671873,111572279.56671871,6791184.0 
 05/26  19:00:00,103181873.51580507,103181873.51580505,6791184.0 
 05/26  20:00:00,100977529.90764664,100977529.90764666,10918176.092775256 
 05/26  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 05/26  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/26  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/26  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 05/27  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/27  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/27  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/27  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/27  05:00:00,43528855.70955593,43528855.709555927,6791184.0 
 05/27  06:00:00,71934051.71439842,71934051.71439845,17581188.81449886 
 05/27  07:00:00,91859659.45054516,91859659.45054518,6928431.861934505 
 05/27  08:00:00,127401618.06970974,127401618.06970972,6791184.0 
 05/27  09:00:00,152266293.7534025,152266293.7534025,6791184.0 
 05/27  10:00:00,155580121.33216683,155580121.3321668,6791184.0 
 05/27  11:00:00,166355573.22012548,166355573.22012548,6791184.0 
 05/27  12:00:00,126454303.90119721,126454303.9011972,6791184.0 
 05/27  13:00:00,117088613.11683701,117088613.11683703,6791184.0 
 05/27  14:00:00,113486942.848997,113486942.84899701,6791184.0 
 05/27  15:00:00,109682296.9269828,109682296.9269828,6791184.0 
 05/27  16:00:00,109800336.03045231,109800336.03045231,6791184.0 
 05/27  17:00:00,89215335.61425126,89215335.61425127,6791184.0 
 05/27  18:00:00,54415437.64096593,54415437.64096592,6791184.0 
 05/27  19:00:00,41790784.643944319,41790784.643944319,6791184.0 
 05/27  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/27  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/27  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/27  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/27  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/28  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/28  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/28  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/28  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/28  05:00:00,43528855.70955593,43528855.709555927,6791184.0 
 05/28  06:00:00,46415515.73569618,46415515.73569618,6791184.0 
 05/28  07:00:00,46851412.32777007,46851412.32777007,6791184.0 
 05/28  08:00:00,58137507.12927412,58137507.12927413,6791184.0 
 05/28  09:00:00,70711869.58133504,70711869.58133504,6791184.0 
 05/28  10:00:00,66963930.11082594,66963930.11082594,6791184.0 
 05/28  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/28  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/28  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/28  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/28  15:00:00,60940625.44532064,60940625.445320639,6791184.0 
 05/28  16:00:00,83800854.64931859,83800854.6493186,6791184.0 
 05/28  17:00:00,78216877.0903155,78216877.0903155,6791184.0 
 05/28  18:00:00,63740185.18134737,63740185.18134737,6791184.0 
 05/28  19:00:00,44735941.129091929,44735941.129091929,6791184.0 
 05/28  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/28  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/28  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/28  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/28  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/29  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/29  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/29  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/29  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/29  05:00:00,43528855.70955593,43528855.709555927,6791184.0 
 05/29  06:00:00,46555233.789747077,46555233.789747077,6791184.0 
 05/29  07:00:00,46315068.85075424,46315068.85075424,6791184.0 
 05/29  08:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/29  09:00:00,48362975.99735251,48362975.99735251,6791184.0 
 05/29  10:00:00,50711344.420610588,50711344.420610588,6791184.0 
 05/29  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/29  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/29  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/29  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 05/29  15:00:00,70328631.04835284,70328631.04835284,6791184.0 
 05/29  16:00:00,75015110.95544371,75015110.95544371,6791184.0 
 05/29  17:00:00,71482868.32241979,71482868.32241979,6791184.0 
 05/29  18:00:00,58990891.99513569,58990891.99513569,6791184.0 
 05/29  19:00:00,44317175.45188931,44317175.45188931,6791184.0 
 05/29  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/29  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/29  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/29  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 05/29  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 05/30  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/30  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/30  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/30  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/30  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/30  06:00:00,72147545.79565314,72147545.79565315,8482687.070849512 
 05/30  07:00:00,147167511.01216648,147167511.01216648,6791184.0 
 05/30  08:00:00,327670559.2182318,327670559.2182318,6791184.0 
 05/30  09:00:00,304516178.73446169,304516178.73446157,6791184.0 
 05/30  10:00:00,304498432.5738431,304498432.5738431,6791184.0 
 05/30  11:00:00,318390820.1011036,318390820.1011036,6791184.0 
 05/30  12:00:00,319930499.150115,319930499.15011498,25577107.41918075 
 05/30  13:00:00,331493438.17596766,331493438.17596766,20732018.73837322 
 05/30  14:00:00,316977782.6273586,316977782.62735858,15465716.651350175 
 05/30  15:00:00,319924805.7308624,319924805.7308623,15446986.943048284 
 05/30  16:00:00,333415746.1167991,333415746.1167991,19475248.420287074 
 05/30  17:00:00,237591334.33624903,237591334.33624894,11755316.174883878 
 05/30  18:00:00,125927689.28946576,125927689.28946579,6791184.0 
 05/30  19:00:00,110591444.61228018,110591444.61228016,6791184.0 
 05/30  20:00:00,100934719.3706511,100934719.3706511,10917831.797482476 
 05/30  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 05/30  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/30  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/30  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 05/31  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/31  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/31  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/31  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 05/31  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 05/31  06:00:00,72063102.79463095,72063102.79463095,6791184.0 
 05/31  07:00:00,143638421.08250318,143638421.08250315,6791184.0 
 05/31  08:00:00,311524967.7529479,311524967.752948,6791184.0 
 05/31  09:00:00,293345945.9806638,293345945.9806637,6791184.0 
 05/31  10:00:00,299317644.2337029,299317644.23370286,6791184.0 
 05/31  11:00:00,322127445.4481356,322127445.4481356,6791184.0 
 05/31  12:00:00,328139695.1957542,328139695.1957541,25536995.390066036 
 05/31  13:00:00,336748668.1158504,336748668.1158504,23561349.747177118 
 05/31  14:00:00,323369416.06905356,323369416.0690535,12827780.593910665 
 05/31  15:00:00,322375830.8502706,322375830.85027059,15457435.190086741 
 05/31  16:00:00,328341115.5878007,328341115.5878006,20226655.53685484 
 05/31  17:00:00,238855727.1650891,238855727.16508908,11018034.655615887 
 05/31  18:00:00,135649988.9388243,135649988.93882428,10965721.0509499 
 05/31  19:00:00,124800913.33639574,124800913.33639577,6791184.0 
 05/31  20:00:00,108919161.14138344,108919161.14138344,6791184.0 
 05/31  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 05/31  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 05/31  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 05/31  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 06/01  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/01  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/01  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/01  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/01  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 06/01  06:00:00,72527205.5455698,72527205.5455698,6791184.0 
 06/01  07:00:00,143895374.78986965,143895374.7898696,6791184.0 
 06/01  08:00:00,313797876.06126037,313797876.0612603,6791184.0 
 06/01  09:00:00,305588648.38552209,305588648.38552209,6791184.0 
 06/01  10:00:00,315305961.2478898,315305961.24788978,6791184.0 
 06/01  11:00:00,331399978.6444708,331399978.6444707,11326482.169968535 
 06/01  12:00:00,329410383.42611697,329410383.4261169,20870610.053892718 
 06/01  13:00:00,337198322.6445797,337198322.64457967,25379848.88686333 
 06/01  14:00:00,325402065.5633679,325402065.56336787,15462739.448674793 
 06/01  15:00:00,331146031.64158549,331146031.64158549,11116108.635733474 
 06/01  16:00:00,343961267.65129426,343961267.65129426,20228634.707015836 
 06/01  17:00:00,251796985.41904897,251796985.4190489,11007416.569415398 
 06/01  18:00:00,140630357.4204644,140630357.4204644,10956081.587908628 
 06/01  19:00:00,125851645.49155416,125851645.49155416,6791184.0 
 06/01  20:00:00,108974719.67492214,108974719.67492214,6791184.0 
 06/01  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 06/01  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 06/01  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 06/01  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 06/02  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/02  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/02  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/02  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/02  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 06/02  06:00:00,74883061.83562428,74883061.83562428,6791184.0 
 06/02  07:00:00,153973361.02879197,153973361.02879197,6791184.0 
 06/02  08:00:00,335119013.94500306,335119013.945003,6791184.0 
 06/02  09:00:00,312770423.8332645,312770423.83326449,6791184.0 
 06/02  10:00:00,316556272.4699689,316556272.46996888,6791184.0 
 06/02  11:00:00,329523824.54129967,329523824.54129967,11322542.044251234 
 06/02  12:00:00,327415339.573913,327415339.5739129,20875336.17993296 
 06/02  13:00:00,336343295.7147217,336343295.7147217,25376921.559147575 
 06/02  14:00:00,324263267.3295077,324263267.32950767,15461186.409326259 
 06/02  15:00:00,328734368.50444337,328734368.5044432,13890475.47879422 
 06/02  16:00:00,341319546.45380488,341319546.45380488,17356288.158976407 
 06/02  17:00:00,248995794.67441074,248995794.67441074,11019884.169102077 
 06/02  18:00:00,139509376.0377889,139509376.0377889,10956569.322760612 
 06/02  19:00:00,125800050.00736837,125800050.00736834,6791184.0 
 06/02  20:00:00,108559892.57914213,108559892.57914213,6791184.0 
 06/02  21:00:00,96269263.15284068,96269263.15284068,6791184.0 
 06/02  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 06/02  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 06/02  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 06/03  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/03  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/03  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/03  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/03  05:00:00,43528855.70955593,43528855.709555927,6791184.0 
 06/03  06:00:00,81671789.07681448,81671789.07681449,6791184.0 
 06/03  07:00:00,114191883.17355758,114191883.17355757,6791184.0 
 06/03  08:00:00,151866054.45549626,151866054.45549623,6791184.0 
 06/03  09:00:00,167783990.03204376,167783990.03204376,6791184.0 
 06/03  10:00:00,170472373.3940585,170472373.3940585,6791184.0 
 06/03  11:00:00,180639693.40655378,180639693.40655376,6791184.0 
 06/03  12:00:00,138249663.4933227,138249663.49332268,6791184.0 
 06/03  13:00:00,128068435.90127625,128068435.90127625,6791184.0 
 06/03  14:00:00,120043186.43002972,120043186.43002972,6791184.0 
 06/03  15:00:00,112928102.64887424,112928102.64887424,6791184.0 
 06/03  16:00:00,113458745.49211106,113458745.49211106,6791184.0 
 06/03  17:00:00,91288029.9815036,91288029.9815036,6791184.0 
 06/03  18:00:00,57919519.88249812,57919519.88249812,6791184.0 
 06/03  19:00:00,49480969.8406236,49480969.840623598,6791184.0 
 06/03  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/03  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/03  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/03  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/03  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/04  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/04  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/04  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/04  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/04  05:00:00,43528855.70955593,43528855.709555927,6791184.0 
 06/04  06:00:00,46368949.5887333,46368949.5887333,6791184.0 
 06/04  07:00:00,46291429.14978099,46291429.14978099,6791184.0 
 06/04  08:00:00,46288812.51597283,46288812.51597283,6791184.0 
 06/04  09:00:00,49911984.520309109,49911984.520309109,6791184.0 
 06/04  10:00:00,60569796.52685714,60569796.52685714,6791184.0 
 06/04  11:00:00,55737663.212829109,55737663.21282911,6791184.0 
 06/04  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 06/04  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 06/04  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 06/04  15:00:00,67249464.71938209,67249464.7193821,6791184.0 
 06/04  16:00:00,78971673.68551463,78971673.68551463,6791184.0 
 06/04  17:00:00,73709813.56251334,73709813.56251334,6791184.0 
 06/04  18:00:00,59221575.01593728,59221575.01593727,6791184.0 
 06/04  19:00:00,41531928.832213129,41531928.832213129,6791184.0 
 06/04  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/04  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/04  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/04  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 06/04  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 06/05  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/05  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/05  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/05  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/05  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 06/05  06:00:00,72657397.8511168,72657397.85111682,6791184.0 
 06/05  07:00:00,152913268.43269069,152913268.43269066,6791184.0 
 06/05  08:00:00,341781971.4576292,341781971.4576292,6791184.0 
 06/05  09:00:00,317624295.7725464,317624295.77254638,6791184.0 
 06/05  10:00:00,320338249.32952746,320338249.32952746,6791184.0 
 06/05  11:00:00,336388655.22477236,336388655.22477236,6791184.0 
 06/05  12:00:00,335142303.95545998,335142303.9554599,25557189.386579236 
 06/05  13:00:00,346929222.3675679,346929222.3675679,20708630.281149433 
 06/05  14:00:00,334381541.1401387,334381541.14013859,15459168.384364617 
 06/05  15:00:00,332236298.4753327,332236298.4753326,15438006.122973364 
 06/05  16:00:00,342235669.4746445,342235669.4746444,15756505.251325939 
 06/05  17:00:00,251087575.258141,251087575.258141,15268085.808489882 
 06/05  18:00:00,139714070.72484309,139714070.72484309,6791184.0 
 06/05  19:00:00,126556488.01201442,126556488.01201445,6791184.0 
 06/05  20:00:00,114783462.36563713,114783462.36563714,6791184.0 
 06/05  21:00:00,110992495.49101143,110992495.49101144,6791184.0 
 06/05  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 06/05  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 06/05  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 06/06  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/06  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/06  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/06  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/06  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 06/06  06:00:00,90512557.17488122,90512557.17488122,6791184.0 
 06/06  07:00:00,157165487.1734953,157165487.17349527,6791184.0 
 06/06  08:00:00,330466729.2344468,330466729.23444679,6791184.0 
 06/06  09:00:00,300506178.81372347,300506178.8137234,6791184.0 
 06/06  10:00:00,303858649.5577656,303858649.5577655,6791184.0 
 06/06  11:00:00,324466055.1573565,324466055.15735647,11317338.99795261 
 06/06  12:00:00,327824872.34262296,327824872.3426229,22644590.717205809 
 06/06  13:00:00,335166970.7256991,335166970.72569909,23590432.51882812 
 06/06  14:00:00,314303515.3535046,314303515.35350456,15469593.046136219 
 06/06  15:00:00,309931370.2497323,309931370.2497323,15435312.776657649 
 06/06  16:00:00,316530165.80571427,316530165.80571427,15745338.073861627 
 06/06  17:00:00,226714086.91824428,226714086.91824425,11018748.316963856 
 06/06  18:00:00,128094571.06525949,128094571.06525947,10952833.929849524 
 06/06  19:00:00,112971572.12462816,112971572.12462814,6791184.0 
 06/06  20:00:00,105782191.24944166,105782191.24944166,6791184.0 
 06/06  21:00:00,104690581.18504206,104690581.18504206,6791184.0 
 06/06  22:00:00,77772390.65670999,77772390.65670999,6791184.0 
 06/06  23:00:00,72442274.24247962,72442274.24247962,6791184.0 
 06/06  24:00:00,57996196.7332391,57996196.7332391,6791184.0 
 06/07  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/07  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/07  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/07  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 06/07  05:00:00,54779480.1137362,54779480.1137362,6791184.0 
 06/07  06:00:00,72071992.14150107,72071992.14150107,6791184.0 
 06/07  07:00:00,141738569.62657986,141738569.62657989,6791184.0 
 06/07  08:00:00,306994014.9244413,306994014.9244413,6791184.0 
 06/07  09:00:00,291356679.12723687,291356679.1272368,6791184.0 
 06/07  10:00:00,290342624.076864,290342624.076864,6791184.0 
 06/07  11:00:00,304391539.0463747,304391539.0463746,11318868.103271144 
 06/07  12:00:00,312428527.86584869,312428527.86584869,20865247.152405837 
 06/07  13:00:00,326441899.32287856,326441899.3228785,25370715.984789567 
 06/07  14:00:00,313387670.0026394,313387670.00263938,15455632.935494528 
 06/07  15:00:00,315631629.42930439,315631629.4293043,11890000.21895374 
 06/07  16:00:00,328784736.5082324,328784736.5082325,19411811.68699301 
 06/07  17:00:00,241032287.18603463,241032287.18603463,11018218.926540558 
