Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,How many years have you worked in this building?,How long have you been working at your present workspace?,"In a typical week, how many hours do you spend in your workspace?",How would you describe the work that you do?,What is your age?,What is your gender?,On which floor is your workspace located?,In which area of the building is your workspace located?,In which direction do the windows closest to your workspace face?,"Are you near (i.e., within 15 feet)... - An exterior wall","Are you near (i.e., within 15 feet)... - A window",Which of the following best describes your personal workspace? - Selected Choice,Which of the following best describes your personal workspace? - Other - Text,How satisfied are you with the... - Amount of space available for individual work and storage,How satisfied are you with the... - Level of visual privacy,How satisfied are you with the... - Ease of interaction with co-workers,"Overall, does the office layout enhance or interfere with your ability to get your job done?",Please describe any other issues related to the office layout that are important to you.,You have said that you are dissatisfied with the amount of space available for individual work and storage. Which of the following contribute to your dissatisfaction? (Check all that apply.) - Selected Choice,You have said that you are dissatisfied with the amount of space available for individual work and storage. Which of the following contribute to your dissatisfaction? (Check all that apply.) - Other - Text,You have said that you are dissatisfied with the level of visual privacy. Which of the following contributes to your dissatisfaction? (Check all that apply) - Selected Choice,You have said that you are dissatisfied with the level of visual privacy. Which of the following contributes to your dissatisfaction? (Check all that apply) - Other - Text,You have said that you are dissatisfied with the ease of interaction with co-workers. Which of the following contribute to your dissatisfaction? (Check all that apply). - Selected Choice,You have said that you are dissatisfied with the ease of interaction with co-workers. Which of the following contribute to your dissatisfaction? (Check all that apply). - Other - Text,"How satisfied are you with... - The comfort of your office furnishings (chair, desk, computer, equipment, etc.)",How satisfied are you with... - Your ability to adjust your furniture to meet your needs,"How satisfied are you with... - The colors and textures of flooring, furniture, and surface finishes",Do your office furnishings enhance or interfere with your ability to get your job done?,Please describe any other issues related to office furnishings that are important to you.,Which of the following do you personally adjust or control in your workspace? (Check all that apply) - Selected Choice,Which of the following do you personally adjust or control in your workspace? (Check all that apply) - Other - Text,How satisfied are you with the temperature of your workspace?,"Overall, does your thermal comfort in your workspace enhance or interfere with your ability to get your job done?","In warm/hot weather, the temperature in my workspace is: (Check all that apply)",In warm/hot weather... (Check all that apply) - Selected Choice,In warm/hot weather... (Check all that apply) - Other - Text,"In cool/cold weather, the temperature in my workspace is: (Check all that apply)",In cool/cold weather... (Check all that apply) - Selected Choice,In cool/cold weather... (Check all that apply) - Other - Text,When is this most often a problem? (Check all that apply) - Selected Choice,When is this most often a problem? (Check all that apply) - Other - Text,How would you best describe the source of this discomfort? (Check all that apply) - Selected Choice,How would you best describe the source of this discomfort? (Check all that apply) - Other - Text,Please describe any other issues related to being too hot or too cold in your workspace.,"How satisfied are you with the air quality in your workspace? (i.e., stuffy/ stale air, cleanliness, odors)","Overall, does the air quality in your workspace enhance or interfere with your ability to get your job done?",You have said that you are dissatisfied with the air quality in your workspace. Please rate the level of each of the following problems. - Air is stuffy/ stale,You have said that you are dissatisfied with the air quality in your workspace. Please rate the level of each of the following problems. - Air is not clean,You have said that you are dissatisfied with the air quality in your workspace. Please rate the level of each of the following problems. - Air smells bad (odors),"If there is an odor problem, which of the following contribute to the problem? (Check all that apply) - Selected Choice","If there is an odor problem, which of the following contribute to the problem? (Check all that apply) - Other - Text",Please describe any other issues related to the air quality in your workspace that are important to you.,Which of the following controls do you have over the lighting in your workspace? (Check all that apply) - Selected Choice,Which of the following controls do you have over the lighting in your workspace? (Check all that apply) - Other - Text,How satisfied are you with... - The amount of light in your workspace,"How satisfied are you with... - The visual comfort of the lighting (e.g., glare, reflections, contrast)","Overall, does the lighting quality enhance or interfere with your ability to get your job done?",You have said that you are dissatisfied with the lighting in your workspace. Which of the following contribute to your dissatisfaction? (Check all that apply) - Selected Choice,You have said that you are dissatisfied with the lighting in your workspace. Which of the following contribute to your dissatisfaction? (Check all that apply) - Other - Text,Please describe any other issues related to lighting that are important to you.,How satisfied are you with the... - Noise level in your workspace,How satisfied are you with the... - Sound privacy in your workspace (ability to have communications without your neighbors overhearing and vice versa),"Overall, does the acoustic quality in your workspace enhance or interfere with your ability to get your job done?",You have said you are dissatisfied with the acoustics your workspace. Which of the following contributes to this problem? (Check all that apply) - Selected Choice,You have said you are dissatisfied with the acoustics your workspace. Which of the following contributes to this problem? (Check all that apply) - Other - Text,Please describe any other issues related to acoustics hat are important to you.,How satisfied are you with... - General cleanliness of the overall building,How satisfied are you with... - Cleaning service provided for your workspace,How satisfied are you with... - General maintenance of the building,Does the cleanliness and maintenance of this building enhance or interfere with your ability to get your job done?,You have told us that you are dissatisfied with the cleaning service provided for your workspace. How often do you have significant problems?,Which of the following contribute to this dissatisfaction? (Check all that apply) - Selected Choice,Which of the following contribute to this dissatisfaction? (Check all that apply) - Other - Text,Please describe any other issues related to cleaning and maintenance that are important to you.,"For each of the building features listed below, please indicate how satisfied you are with the effectiveness of that feature - Roller Shades","For each of the building features listed below, please indicate how satisfied you are with the effectiveness of that feature - Adjustable furniture","For each of the building features listed below, please indicate how satisfied you are with the effectiveness of that feature - Private meeting rooms","For each of the building features listed below, please indicate how satisfied you are with the effectiveness of that feature - Sound-blocking headphones",How well informed do you feel about using the above mentioned features in this building?,Please describe any other issues related to the design and operation of the above mentioned features that are important to you.,"All things considered, how satisfied are you with your personal workspace?","Please estimate how your productivity is increased or decreased by the environmental conditions in the building (e.g., thermal, lighting, acoustics, cleanliness)",How satisfied are you with the building overall?,Any additional comments or recommendations about your personal workspace or building overall?
4/1/19 11:26,4/1/19 11:34,IP Address,4.7.93.194,100,465,TRUE,4/1/19 11:34,R_TsW3Jo41hCgGQwx,,,,,37.76420593,-122.3992996,anonymous,EN,Less than 1 year,Less than 3 months,More than 30,Managerial/ supervisory,31-50,Male,6th,West (facing Anthony St. and 2nd),West (facing Anthony St. and 2nd),Yes,Yes,Cubicle with low partitions (lower than 5 feet high),,Satisfied,Dissatisfied,Satisfied,Somewhat enhances,Hard to hold conference calls at the same time as coworkers.,,,Partitions or walls are too low or transparent,,,,Satisfied,Satisfied,Satisfied,Neither enhance nor interfere,Good lighting. Close to a big open table to lay out documents. I could use a white board closer to me. ,Window blinds or shades,,Satisfied,Enhances,,,,,,,,,,,,Satisfied,Enhances,,,,,,,"Window blinds or shades,Desk (task) light",,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Significantly enhance,Not enough electric lighting,,,Somewhat dissatisfied,Very dissatisfied,Enhances,"People talking on the phone,People overhearing my private conversations",,,Satisfied,Satisfied,Satisfied,Significantly enhances,,,,,Satisfied,Satisfied,Satisfied,Very Dissatisfied,Uninformed,,Somewhat dissatisfied,Neither increased nor decreased,Dissatisfied,"Vending machine has very expensive products. Hard to get nourishment on an emergency that doesn't make you feel like you are being robbed. Need to assess as soon as possible. Only two toilets per floor is not acceptable with the amount of people that work here. I have had to go to the basement to use a restroom, losing productivity time. "
4/1/19 11:35,4/1/19 11:48,IP Address,4.7.93.194,100,795,TRUE,4/1/19 11:48,R_2zwoy7eln4Ypydj,,,,,37.76420593,-122.3992996,anonymous,EN,Less than 1 year,4-6 months,More than 30,Technical,30 or under,Male,6th,West (facing Anthony St. and 2nd),West (facing Anthony St. and 2nd),Yes,Yes,Cubicle with low partitions (lower than 5 feet high),,Satisfied,Somewhat dissatisfied,Dissatisfied,Somewhat interferes,,,,Other,Everybody is facing different ways so limited privacy as it is easy to see others screens,"There are no spaces (i.e., break rooms) to casually interact with co-workers,There are few organized opportunities to interact with co-workers,Other",Individual work stations / cubical do not encourage interaction,Satisfied,Satisfied,Somewhat satisfied,Somewhat enhance,,None of the above,,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,,,,,,,,,Satisfied,Neither enhances nor interferes,,,,,,,"Window blinds or shades,None of the above",,Satisfied,Satisfied,Neither enhance nor interfere,,,,Somewhat satisfied,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,Satisfied,Satisfied,Satisfied,Enhances,,,,,Satisfied,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Neither informed nor uninformed,I do not know the building has sound-blocking headphones,Somewhat satisfied,Increased 5%,Somewhat satisfied,
4/1/19 12:01,4/1/19 12:09,IP Address,4.7.93.194,100,476,TRUE,4/1/19 12:09,R_u8PGd2cbXB5zWUh,,,,,37.76420593,-122.3992996,anonymous,EN,Less than 1 year,7-12 months,More than 30,Technical,30 or under,Male,7th,West (facing Anthony St. and 2nd),West (facing Anthony St. and 2nd),No,No,Workspace in open office with no partitions (just desks),,Satisfied,Dissatisfied,Somewhat satisfied,Somewhat interferes,"Lots of noise - can be hard to concentrate. Some colleagues are also nosey and stare at your screens, which can be off putting.",,,"Partitions or walls are too low or transparent,Too many people walking in my work area",,,,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Neither enhance nor interfere,,None of the above,,Somewhat dissatisfied,Somewhat interferes,Often too cold,,,Often too hot,"My hands are too cold,My feet are too cold",,"Morning (before 11am),Mid- day (11am - 2pm),Afternoon (2pm - 5pm),No particular time",,My area is colder than other areas,,,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,"Tobacco smoke,Food",,,None of the above,,Somewhat satisfied,Somewhat satisfied,Neither enhance nor interfere,,,,Very dissatisfied,Very dissatisfied,Significantly interferes,"People talking on the phone,People talking in neighboring areas,People overhearing my private conversations,Other","Doors opening and closing, being close to the freight elevator",,Satisfied,Dissatisfied,Dissatisfied,Somewhat interferes,Don't know/ no opinion,"Sureface dust on work surfaces close to you,Surface dust on other surfaces you might touch",,"Toilets are clean and leak. Or people can't aim! Surprising that cleaning of desks and screens is not undertaken - this is done in other Arup offices
",Dissatisfied,Neither satisfied nor dissatisfied,Somewhat Satisfied,Somewhat Dissatisfied,Neither informed nor uninformed,Earphones are not comfortable for using on long conference calls and there doesn't seem to be an alternative (based on conversations with IT),Neither satisfied nor dissatisfied,Decreased 10%,Neither satisfied nor dissatisfied,
4/1/19 12:26,4/1/19 12:37,IP Address,4.7.93.194,100,664,TRUE,4/1/19 12:37,R_2eOQEuqrL8447zU,,,,,37.76420593,-122.3992996,anonymous,EN,3-5 years,7-12 months,30-Nov,Technical,31-50,Female,7th,East (facing building plaza),East (facing building plaza),No,Yes,Workspace in open office with no partitions (just desks),,Very satisfied,Somewhat dissatisfied,Very satisfied,Interferes,noise from neighbor teleconferencing,,,"Partitions or walls are too low or transparent,Too many people walking in my work area",,,,Very satisfied,Very satisfied,Satisfied,Enhance,Standing desks are great,Window blinds or shades,,Satisfied,Neither enhances nor interferes,,,,,,,,,,,,Very satisfied,Enhances,,,,,,,Light dimmer,,Satisfied,Somewhat dissatisfied,Enhance,Other,Glare from neighboring building,,Somewhat dissatisfied,Very dissatisfied,Interferes,"People talking on the phone,People talking in neighboring areas",,,Satisfied,Neither satisfied nor dissatisfied,Satisfied,Neither enhances nor interferes,,,,,Somewhat Dissatisfied,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Neither informed nor uninformed,,Satisfied,Increased 5%,Somewhat satisfied,
4/1/19 12:41,4/1/19 12:52,IP Address,4.7.93.194,100,662,TRUE,4/1/19 12:52,R_1OP0r5DvJhLaptG,,,,,37.76420593,-122.3992996,anonymous,EN,3-5 years,7-12 months,30-Nov,Professional,31-50,Female,7th,West (facing Anthony St. and 2nd),South (facing Mission St.),No,No,Cubicle with low partitions (lower than 5 feet high),,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Satisfied,Somewhat enhances,"far away from windows, little natural light",,,Partitions or walls are too low or transparent,,,,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Neither enhance nor interfere,,None of the above,,Satisfied,Enhances,,,,,,,,,,,,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,"Food,Perfume",,,None of the above,,Somewhat satisfied,Somewhat satisfied,Somewhat enhance,,,,Dissatisfied,Dissatisfied,Interferes,"People talking on the phone,People talking in neighboring areas,People overhearing my private conversations,Excessive echoing of voices or other sounds",,,Satisfied,Somewhat satisfied,Satisfied,Neither enhances nor interferes,,,,,Somewhat Dissatisfied,Satisfied,Somewhat Satisfied,Neither satisfied nor dissatisfied,Neither informed nor uninformed,,Somewhat satisfied,Neither increased nor decreased,Satisfied,
4/1/19 13:01,4/1/19 13:07,IP Address,4.7.93.194,100,362,TRUE,4/1/19 13:07,R_1nUdW8LIFPTNgRv,,,,,37.76420593,-122.3992996,anonymous,EN,3-5 years,More than 1 year,More than 30,Professional,30 or under,Male,6th,East (facing building plaza),East (facing building plaza),Yes,Yes,Cubicle with low partitions (lower than 5 feet high),,Somewhat satisfied,Satisfied,Satisfied,Neither enhances nor interferes,"There is no sound isolation between desks, so it often gets very noisy.",,,,,,,Neither satisfied nor dissatisfied,Satisfied,Somewhat satisfied,Neither enhance nor interfere,,Window blinds or shades,,Somewhat satisfied,Somewhat enhances,,,,,,,,,,,,Somewhat dissatisfied,Neither enhances nor interferes,Minor problem,Not a problem,Not a problem,,,,Desk (task) light,,Satisfied,Somewhat satisfied,Neither enhance nor interfere,,,,Dissatisfied,Somewhat dissatisfied,Somewhat interferes,"People talking on the phone,People talking in neighboring areas,People overhearing my private conversations,Office equipment noise,Telephones ringing,Excessive echoing of voices or other sounds",,,Satisfied,Satisfied,Satisfied,Neither enhances nor interferes,,,,,Somewhat Satisfied,Neither satisfied nor dissatisfied,Somewhat Satisfied,Neither satisfied nor dissatisfied,Somewhat informed,,Somewhat satisfied,Increased 5%,Somewhat satisfied,
4/1/19 13:14,4/1/19 13:23,IP Address,24.130.165.253,100,542,TRUE,4/1/19 13:23,R_3O0NmDx7TZbdpnU,,,,,37.73530579,-122.3731995,anonymous,EN,More than 5 years,More than 1 year,30-Nov,Managerial/ supervisory,31-50,Male,6th,West (facing Anthony St. and 2nd),West (facing Anthony St. and 2nd),Yes,Yes,Cubicle with low partitions (lower than 5 feet high),,Satisfied,Somewhat satisfied,Satisfied,Enhances,None,,,,,,,Satisfied,Satisfied,Satisfied,Enhance,None,None of the above,,Satisfied,Enhances,,,,,,,,,,,,Satisfied,Enhances,,,,Other,None,,None of the above,,Satisfied,Satisfied,Enhance,,,,Satisfied,Somewhat satisfied,Somewhat enhances,,,,Very satisfied,Very satisfied,Very satisfied,Neither enhances nor interferes,,,,,Somewhat Satisfied,Somewhat Satisfied,Satisfied,Neither satisfied nor dissatisfied,Somewhat informed,None,Satisfied,Increased 10%,Satisfied,None
4/1/19 13:35,4/1/19 13:45,IP Address,54.241.154.78,100,600,TRUE,4/1/19 13:45,R_2XiGSiyZaMQJacK,,,,,37.33880615,-121.8914032,anonymous,EN,More than 5 years,More than 1 year,30-Nov,Technical,31-50,Female,6th,East (facing building plaza),East (facing building plaza),No,No,Workspace in open office with no partitions (just desks),,Satisfied,Satisfied,Very satisfied,Enhances,I can see the people I work with most.  I can also find people somewhat easily based on NSWE descriptions,,,,,,,Satisfied,Very satisfied,Satisfied,Enhance,"Sit-stand desk, option to use both monitors or not, height-adjust chair or ball are all helpful for ergonmic comfort ",None of the above,,Very satisfied,Enhances,,,,,,,,,,,,Somewhat satisfied,Neither enhances nor interferes,,,,Other people,,,None of the above,,Satisfied,Satisfied,Significantly enhance,,,,Somewhat satisfied,Somewhat satisfied,Somewhat interferes,,,,Satisfied,Very satisfied,Satisfied,Enhances,,,,,Satisfied,Satisfied,Somewhat Satisfied,Neither satisfied nor dissatisfied,Informed,,Satisfied,Increased 10%,Very satisfied,
4/1/19 10:34,4/1/19 13:57,IP Address,4.7.93.194,100,12178,TRUE,4/1/19 13:57,R_1NCC9ePUa1n6KNG,,,,,37.76420593,-122.3992996,anonymous,EN,3-5 years,7-12 months,More than 30,Technical,30 or under,Female,6th,East (facing building plaza),East (facing building plaza),No,Yes,Cubicle with low partitions (lower than 5 feet high),,Satisfied,Somewhat dissatisfied,Satisfied,Neither enhances nor interferes,,,,Too many people walking in my work area,,,,Satisfied,Very satisfied,Neither satisfied nor dissatisfied,Somewhat enhance,,None of the above,,Somewhat dissatisfied,Somewhat interferes,Often too cold,My hands are too cold,,Often too cold,My hands are too cold,,No particular time,,Thermostat is adjusted by other people,,It is especially true for meeting rooms.,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,,,,"Window blinds or shades,Desk (task) light",,Somewhat satisfied,Somewhat satisfied,Somewhat enhance,,,,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Interferes,"People talking on the phone,People talking in neighboring areas,Excessive echoing of voices or other sounds",,,Satisfied,Dissatisfied,Satisfied,Somewhat interferes,Sometimes,"Sureface dust on work surfaces close to you,Surface dust on other surfaces you might touch,Surface dust on surfaces difficult to reach",,The personal work areas areas are not cleaned and dust builds up.,Satisfied,Very satisfied,Very satisfied,Neither satisfied nor dissatisfied,Informed,,Satisfied,Increased 5%,Satisfied,
4/1/19 13:55,4/1/19 14:06,IP Address,67.188.56.106,100,610,TRUE,4/1/19 14:06,R_2urGYE9JbMcEoBg,,,,,37.85710144,-122.25,anonymous,EN,Less than 1 year,4-6 months,More than 30,Professional,30 or under,Female,6th,Core,West (facing Anthony St. and 2nd),Yes,Yes,Cubicle with low partitions (lower than 5 feet high),,Very satisfied,Satisfied,Satisfied,Somewhat enhances,,,,,,,,Satisfied,Satisfied,Somewhat satisfied,Somewhat enhance,,None of the above,,Somewhat satisfied,Somewhat enhances,,,,,,,,,,,,Very satisfied,Somewhat enhances,,,,,,,None of the above,,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither enhance nor interfere,,,,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Somewhat interferes,,,,Satisfied,Satisfied,Satisfied,Significantly enhances,,,,,Satisfied,Satisfied,Very satisfied,,Somewhat informed,,Satisfied,Increased 10%,Satisfied,
4/1/19 14:12,4/1/19 14:24,IP Address,4.7.93.194,100,675,TRUE,4/1/19 14:24,R_2y95KtHXAu9pcE9,,,,,37.76420593,-122.3992996,anonymous,EN,More than 5 years,More than 1 year,30-Nov,Technical,31-50,Male,6th,East (facing building plaza),East (facing building plaza),No,No,Cubicle with low partitions (lower than 5 feet high),,Satisfied,Satisfied,Somewhat satisfied,Interferes,noise,,,,,,,Neither satisfied nor dissatisfied,Dissatisfied,Dissatisfied,Interfere,"stained, old, corporate, broken, dysfunctional",None of the above,,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,,,,,,,,,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,"Food,Other people,Perfume",,,None of the above,,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Somewhat interfere,"Not enough daylight,Electric lighting is an undesirable color",,unnatural ,Neither satisfied nor dissatisfied,Dissatisfied,Interferes,"People talking on the phone,People talking in neighboring areas,People overhearing my private conversations",,,Neither satisfied nor dissatisfied,Somewhat dissatisfied,Somewhat satisfied,Neither enhances nor interferes,Sometimes,"Sureface dust on work surfaces close to you,Surface dust on other surfaces you might touch,Surface dust on surfaces difficult to reach,Spills and debris,Dirty floors",,"not tidy, other people's stuff in visual sight. messy",Dissatisfied,Neither satisfied nor dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,Informed,"Can't control, can't adjust as needed, private meeting rooms are not private and headphones are making ears warm",Somewhat dissatisfied,Decreased 20%,Neither satisfied nor dissatisfied,"It doesn't have a natural feel to it. It is demotivating and the lighting makes it feel like a hospital walkway. The kitchen is a mess and is missing sufficient cups, tidiness and amenities"
4/1/19 14:08,4/1/19 14:25,IP Address,4.7.93.194,100,1017,TRUE,4/1/19 14:25,R_3ix4T047VgMKK0m,,,,,37.76420593,-122.3992996,anonymous,EN,1-2 years,More than 1 year,More than 30,Technical,30 or under,Male,6th,East (facing building plaza),East (facing building plaza),No,No,Cubicle with low partitions (lower than 5 feet high),,Very satisfied,Satisfied,Satisfied,Neither enhances nor interferes,I am so far away from natural light. I have to take Vitamin D supplements. I cannot see any sky from where I sit.,,,,,,,Satisfied,Satisfied,Somewhat dissatisfied,Neither enhance nor interfere,"They are never cleaned. Dust, human skin, and dirt all collect on surfaces.",None of the above,,Neither satisfied nor dissatisfied,Interferes,,,,,,,,,,,,Somewhat dissatisfied,Somewhat interferes,Minor problem,Minor problem,Minor problem,"Food,Carpet or furniture,Other people,Cleaning products",,,Desk (task) light,,Somewhat dissatisfied,Somewhat satisfied,Somewhat interfere,"Not enough daylight,Too much electric lighting",,"There's enough light, but not enough natural light. There have been so many lighting emails about circadian lighting and I've not noticed anything from it apart from problems.",Neither satisfied nor dissatisfied,Dissatisfied,Neither enhances nor interferes,"People talking on the phone,People talking in neighboring areas,People overhearing my private conversations,Office equipment noise,Telephones ringing",,,Dissatisfied,Dissatisfied,Dissatisfied,Interferes,Often,"Sureface dust on work surfaces close to you,Surface dust on other surfaces you might touch,Surface dust on surfaces difficult to reach",,,Somewhat Satisfied,Satisfied,Satisfied,Dissatisfied,Uninformed,Subsidized noise cancelling headphones would go some way to counteracting the cacophony of noises employees have to endure in open plan workplaces,Neither satisfied nor dissatisfied,Decreased 5%,Neither satisfied nor dissatisfied,"The gents toilets are always occupied, which is incredible frustrating.
The water faucet in the kitchen is always broken, meaning we risk severe dehydration."
4/1/19 13:22,4/1/19 14:30,IP Address,4.7.93.194,100,4085,TRUE,4/1/19 14:30,R_1qf9oRxuVzjzPDy,,,,,37.76420593,-122.3992996,anonymous,EN,More than 5 years,7-12 months,More than 30,Technical,30 or under,Female,6th,East (facing building plaza),East (facing building plaza),Yes,Yes,Workspace in open office with no partitions (just desks),,Satisfied,Dissatisfied,Somewhat satisfied,Somewhat interferes,"Mechanical team is split into two distinct areas, which limits ability to collaborate. Limited circulation between 6th and 7th floors limits collaboration.",,,"High density-- too little space separating people,Partitions or walls are too low or transparent",,,,Somewhat satisfied,Satisfied,Satisfied,Neither enhance nor interfere,"A small chair was ordered specially for me, but even this chair is a little large according to the ergonomic assessor.",Window blinds or shades,,Somewhat satisfied,Neither enhances nor interferes,,,,,,,,,,,,Somewhat satisfied,Neither enhances nor interferes,,,,,,,Window blinds or shades,,Somewhat satisfied,Somewhat satisfied,Enhance,,,,Dissatisfied,Very dissatisfied,Significantly interferes,"People talking on the phone,People talking in neighboring areas,People overhearing my private conversations,Telephones ringing,Outdoor traffic noise",,,Somewhat satisfied,Somewhat dissatisfied,Satisfied,Neither enhances nor interferes,Sometimes,"Sureface dust on work surfaces close to you,Surface dust on other surfaces you might touch,Surface dust on surfaces difficult to reach,Spills and debris,Dirty floors",,,Very satisfied,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Informed,Sound-blocking headphones are not provided- I bought my own.,Somewhat satisfied,Decreased 10%,Satisfied,
4/1/19 15:35,4/1/19 15:40,IP Address,4.7.93.194,100,293,TRUE,4/1/19 15:40,R_1IgQoVIdTcnE0xU,,,,,37.76420593,-122.3992996,anonymous,EN,More than 5 years,More than 1 year,30-Nov,Managerial/ supervisory,Over 50,Male,7th,North (facing Jessie St. and Market),West (facing Anthony St. and 2nd),Yes,Yes,Workspace in open office with no partitions (just desks),,Very satisfied,Very satisfied,Very satisfied,Neither enhances nor interferes,none,,,,,,,Very satisfied,Very satisfied,Very satisfied,Neither enhance nor interfere,none,Window blinds or shades,,Very satisfied,Neither enhances nor interferes,,,,,,,,,,,,Very satisfied,Neither enhances nor interferes,,,,Other,none,,Desk (task) light,,Satisfied,Satisfied,Neither enhance nor interfere,,,,Very satisfied,Very satisfied,Enhances,,,,Very satisfied,Satisfied,Very satisfied,Neither enhances nor interferes,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Very well informed,none,Very satisfied,Increased 10%,Very satisfied,none
4/1/19 10:12,4/1/19 16:58,IP Address,4.7.93.194,100,24411,TRUE,4/1/19 16:58,R_umPIF01a9ba8mEp,,,,,37.76420593,-122.3992996,anonymous,EN,Less than 1 year,Less than 3 months,More than 30,Technical,30 or under,Male,6th,,,No,No,Cubicle with low partitions (lower than 5 feet high),,Satisfied,Neither satisfied nor dissatisfied,Satisfied,Enhances,,,,,,,,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Enhance,,Portable fan,,Somewhat satisfied,Significantly enhances,,,,,,,,,,,,Satisfied,Significantly enhances,,,,,,,None of the above,,Satisfied,Satisfied,Significantly enhance,,,,Somewhat satisfied,Somewhat satisfied,Significantly enhances,,,,Satisfied,Satisfied,Satisfied,Significantly enhances,,,,,,Satisfied,Satisfied,Very satisfied,Informed,,Satisfied,Increased 20%,Very satisfied,
4/1/19 14:58,4/1/19 17:27,IP Address,4.7.93.194,100,8959,TRUE,4/1/19 17:27,R_YWSpxsdz8EtY8Ap,,,,,37.76420593,-122.3992996,anonymous,EN,Less than 1 year,4-6 months,More than 30,Managerial/ supervisory,31-50,Male,6th,East (facing building plaza),East (facing building plaza),No,No,Cubicle with low partitions (lower than 5 feet high),,Very satisfied,Somewhat satisfied,Neither satisfied nor dissatisfied,Neither enhances nor interferes,,,,,,,,Somewhat dissatisfied,Satisfied,Somewhat dissatisfied,Neither enhance nor interfere,,None of the above,,Somewhat satisfied,Somewhat enhances,,,,,,,,,,,,Satisfied,Somewhat enhances,,,,Other,none ,,None of the above,,Satisfied,Satisfied,Somewhat enhance,,,,Satisfied,Satisfied,Neither enhances nor interferes,,,,Satisfied,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Somewhat interferes,Sometimes,"Sureface dust on work surfaces close to you,Dirty floors",,,Neither satisfied nor dissatisfied,Somewhat Satisfied,Somewhat Satisfied,Neither satisfied nor dissatisfied,Neither informed nor uninformed,sound blocking headphones are these available? ,Neither satisfied nor dissatisfied,Increased 10%,Somewhat satisfied,dont like the dark corridors. furniture and desks seem old. Shame a full fit-out of the space wasnt achievable. I also think the layout prohibits collaboration. 
4/1/19 17:25,4/1/19 17:42,IP Address,4.7.93.194,100,1001,TRUE,4/1/19 17:42,R_XU5db6I3OHj4ZIl,,,,,37.76420593,-122.3992996,anonymous,EN,3-5 years,More than 1 year,More than 30,Managerial/ supervisory,31-50,Male,7th,West (facing Anthony St. and 2nd),West (facing Anthony St. and 2nd),Yes,Yes,Workspace in open office with no partitions (just desks),,Satisfied,Satisfied,Satisfied,Enhances,"Since converting to web phones, some folks around me have a tendency to talk loudly (perhaps it's the individual and perhaps due to headphones blocking outside noise causing them not to realize how loudly they're talking). This is very distracting and causes disruption to my work environment.",,,,,,,Satisfied,Satisfied,Somewhat dissatisfied,Enhance,Unfortunately some of the breakout spaces have become havens as local storage. I also really dislike all the individual recycling bins (one per desk) which take up aisle space and interfere with guests visiting my workspace.,Window blinds or shades,,Satisfied,Enhances,,,,,,,,,,,,Very satisfied,Significantly enhances,,,,"Tobacco smoke,Perfume",,,None of the above,,Satisfied,Satisfied,Significantly enhance,,,,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Neither enhances nor interferes,"People talking on the phone,People talking in neighboring areas",,,Satisfied,Neither satisfied nor dissatisfied,Very satisfied,Enhances,,,,,Satisfied,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Somewhat uninformed,I haven't used sound-blocking headphones.,Somewhat satisfied,Increased 5%,Satisfied,I feel that I have control over the window blinds only when my neighbor (sitting immediately next to the window) is not in the office. Otherwise the level of natural lighting is often not within my control. There are also personal belongings blocking parts of the windows which are not in my control.
