Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 07/31  09:00:00,491721764.90936258,491721764.90936258,6791184.0 
 07/31  10:00:00,501162618.4225478,501162618.42254778,6791184.0 
 07/31  11:00:00,514960074.471325,514960074.47132489,6791184.0 
 07/31  12:00:00,523997290.93540599,523997290.93540599,20791102.317279385 
 07/31  13:00:00,543565963.8043355,543565963.8043354,23121108.895291173 
 07/31  14:00:00,527352225.3772055,527352225.37720546,13134260.472817576 
 07/31  15:00:00,527700248.75356927,527700248.75356927,15409286.86423812 
 07/31  16:00:00,568515268.1068837,568515268.1068837,20190178.729982139 
 07/31  17:00:00,413715151.39806929,413715151.39806917,11004059.480943656 
 07/31  18:00:00,250937278.4376271,250937278.43762709,6791184.0 
 07/31  19:00:00,230897662.0350111,230897662.0350111,6791184.0 
 07/31  20:00:00,197208601.4399717,197208601.43997167,6791184.0 
 07/31  21:00:00,182743807.07721613,182743807.0772161,6791184.0 
 07/31  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 07/31  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 07/31  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/01  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/01  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/01  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/01  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/01  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/01  06:00:00,118829146.83572929,118829146.83572929,6791184.0 
 08/01  07:00:00,207815721.51492024,207815721.51492018,6791184.0 
 08/01  08:00:00,448534849.69351217,448534849.69351217,6791184.0 
 08/01  09:00:00,430730240.5329597,430730240.53295966,6791184.0 
 08/01  10:00:00,444426808.25143036,444426808.25143036,6791184.0 
 08/01  11:00:00,467060278.35913977,467060278.35913959,6791184.0 
 08/01  12:00:00,467305493.0774731,467305493.07747307,25427286.08026012 
 08/01  13:00:00,484136713.3422374,484136713.3422374,20648975.821799105 
 08/01  14:00:00,468256175.25602397,468256175.25602397,15434527.012180826 
 08/01  15:00:00,475346208.4826989,475346208.4826989,15404712.294601106 
 08/01  16:00:00,486988458.11537936,486988458.11537936,15723489.634116892 
 08/01  17:00:00,330912075.00322708,330912075.00322708,11021652.673708665 
 08/01  18:00:00,191914077.8723169,191914077.8723169,10961135.592229613 
 08/01  19:00:00,181733440.9186877,181733440.9186877,6791184.0 
 08/01  20:00:00,162618216.9865116,162618216.9865116,6791184.0 
 08/01  21:00:00,151256971.32292883,151256971.32292883,6791184.0 
 08/01  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/01  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/01  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/02  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/02  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/02  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/02  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/02  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/02  06:00:00,118333496.04974416,118333496.04974416,6791184.0 
 08/02  07:00:00,203106099.54323174,203106099.54323174,6791184.0 
 08/02  08:00:00,450449883.7926669,450449883.79266688,6791184.0 
 08/02  09:00:00,451048027.2701992,451048027.2701991,6791184.0 
 08/02  10:00:00,475671542.92150869,475671542.92150858,6791184.0 
 08/02  11:00:00,499177143.9035706,499177143.90357056,6791184.0 
 08/02  12:00:00,493419809.6761934,493419809.6761935,25432147.011857165 
 08/02  13:00:00,515204631.4568815,515204631.4568815,20646897.55865495 
 08/02  14:00:00,504215990.9435211,504215990.9435211,15439928.234121457 
 08/02  15:00:00,511730692.62437489,511730692.62437489,15411999.257699006 
 08/02  16:00:00,523362414.7705359,523362414.7705359,15722465.689784565 
 08/02  17:00:00,361044145.1280773,361044145.12807729,11017655.567218202 
 08/02  18:00:00,206577385.42870734,206577385.4287073,10928562.904464826 
 08/02  19:00:00,194241866.31794919,194241866.31794916,6791184.0 
 08/02  20:00:00,177792243.64926256,177792243.64926253,6791184.0 
 08/02  21:00:00,171067365.0500466,171067365.0500466,6791184.0 
 08/02  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/02  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/02  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/03  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/03  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/03  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/03  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/03  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/03  06:00:00,132551164.39143,132551164.39143,6791184.0 
 08/03  07:00:00,218511636.66570867,218511636.6657086,6791184.0 
 08/03  08:00:00,489089399.2163147,489089399.21631458,6791184.0 
 08/03  09:00:00,482136969.1816404,482136969.1816404,6791184.0 
 08/03  10:00:00,488785207.50718548,488785207.50718548,6791184.0 
 08/03  11:00:00,507177979.8088865,507177979.8088865,6791184.0 
 08/03  12:00:00,493465158.8470162,493465158.8470162,25441715.406805178 
 08/03  13:00:00,516457692.8481194,516457692.8481194,20644928.128904776 
 08/03  14:00:00,508523926.1116857,508523926.11168566,15433640.383369269 
 08/03  15:00:00,508547870.777592,508547870.777592,15419653.820739208 
 08/03  16:00:00,523395329.32796958,523395329.32796958,15718288.11319768 
 08/03  17:00:00,370947497.63978758,370947497.63978758,10999739.919182804 
 08/03  18:00:00,215604287.21458105,215604287.21458105,10949103.170799878 
 08/03  19:00:00,198252787.9296756,198252787.9296756,6791184.0 
 08/03  20:00:00,178009458.39819343,178009458.39819337,6791184.0 
 08/03  21:00:00,166471431.35878925,166471431.35878925,6791184.0 
 08/03  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/03  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/03  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/04  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/04  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/04  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/04  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/04  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/04  06:00:00,122768076.76136354,122768076.76136354,6791184.0 
 08/04  07:00:00,204415064.7975313,204415064.79753123,6791184.0 
 08/04  08:00:00,462347812.3520977,462347812.3520977,6791184.0 
 08/04  09:00:00,459187163.41910758,459187163.41910746,6791184.0 
 08/04  10:00:00,479407735.3077401,479407735.30774018,6791184.0 
 08/04  11:00:00,504608791.99759939,504608791.99759939,6791184.0 
 08/04  12:00:00,498326256.96568879,498326256.96568879,25449287.959230029 
 08/04  13:00:00,520519125.04517367,520519125.0451737,20644671.610958075 
 08/04  14:00:00,502566721.4167744,502566721.4167744,15429007.873401046 
 08/04  15:00:00,511292430.1504932,511292430.15049317,15408840.141178012 
 08/04  16:00:00,527212287.9318569,527212287.9318568,15714592.25643833 
 08/04  17:00:00,363955559.60522779,363955559.6052277,11006457.785325047 
 08/04  18:00:00,214502175.8152075,214502175.81520749,10948646.126667072 
 08/04  19:00:00,200829965.2657115,200829965.26571144,6791184.0 
 08/04  20:00:00,173128932.63148473,173128932.63148473,6791184.0 
 08/04  21:00:00,155205431.99179394,155205431.99179394,6791184.0 
 08/04  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/04  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/04  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/05  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/05  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/05  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/05  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/05  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/05  06:00:00,122994980.60789223,122994980.60789222,6791184.0 
 08/05  07:00:00,151176902.47207637,151176902.47207637,6791184.0 
 08/05  08:00:00,213151633.96894435,213151633.96894435,6791184.0 
 08/05  09:00:00,232626885.02029849,232626885.02029843,6791184.0 
 08/05  10:00:00,238720448.53464014,238720448.5346401,6791184.0 
 08/05  11:00:00,259704493.07488168,259704493.07488168,6791184.0 
 08/05  12:00:00,197253807.09197099,197253807.09197093,6791184.0 
 08/05  13:00:00,191177988.08725927,191177988.08725927,6791184.0 
 08/05  14:00:00,184487872.76325486,184487872.76325486,6791184.0 
 08/05  15:00:00,169558163.49231128,169558163.4923113,6791184.0 
 08/05  16:00:00,161590778.82055278,161590778.82055278,6791184.0 
 08/05  17:00:00,134583075.6521153,134583075.65211527,6791184.0 
 08/05  18:00:00,52185052.84815459,52185052.84815458,6791184.0 
 08/05  19:00:00,44897123.55526051,44897123.55526051,6791184.0 
 08/05  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/05  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/05  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/05  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/05  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/06  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/06  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/06  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/06  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/06  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/06  06:00:00,51452339.27515844,51452339.27515844,6791184.0 
 08/06  07:00:00,64623498.213548999,64623498.213548999,6791184.0 
 08/06  08:00:00,104171403.43268222,104171403.43268222,6791184.0 
 08/06  09:00:00,117191639.1990337,117191639.1990337,6791184.0 
 08/06  10:00:00,117482572.91143972,117482572.9114397,6791184.0 
 08/06  11:00:00,107447620.6008755,107447620.60087548,6791184.0 
 08/06  12:00:00,56874534.422297988,56874534.422297988,6791184.0 
 08/06  13:00:00,62558457.28948834,62558457.28948834,6791184.0 
 08/06  14:00:00,82485785.35268137,82485785.35268137,6791184.0 
 08/06  15:00:00,117813468.59369894,117813468.59369894,6791184.0 
 08/06  16:00:00,120908943.73702517,120908943.73702517,6791184.0 
 08/06  17:00:00,124063500.53552976,124063500.53552976,6791184.0 
 08/06  18:00:00,101463658.9945623,101463658.99456227,6791184.0 
 08/06  19:00:00,74318329.27283196,74318329.27283198,6791184.0 
 08/06  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/06  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/06  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/06  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/06  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/07  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/07  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/07  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/07  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/07  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/07  06:00:00,141281392.90307627,141281392.90307627,6791184.0 
 08/07  07:00:00,234827852.9360963,234827852.93609626,6791184.0 
 08/07  08:00:00,515074506.32879099,515074506.32879087,6791184.0 
 08/07  09:00:00,506670242.0329204,506670242.03292039,6791184.0 
 08/07  10:00:00,514787190.36378207,514787190.36378207,6791184.0 
 08/07  11:00:00,531464319.51058796,531464319.51058796,6791184.0 
 08/07  12:00:00,531627569.2710103,531627569.2710102,20791003.566356254 
 08/07  13:00:00,545347147.503563,545347147.503563,23100325.50013206 
 08/07  14:00:00,518845826.7397268,518845826.7397267,13153871.125604032 
 08/07  15:00:00,526654634.0807754,526654634.0807753,15409389.32578426 
 08/07  16:00:00,555321374.7991881,555321374.7991881,20190189.511359447 
 08/07  17:00:00,381268794.13758799,381268794.13758799,11004192.090384882 
 08/07  18:00:00,227481583.53304566,227481583.5330456,6791184.0 
 08/07  19:00:00,213830257.59536089,213830257.59536083,6791184.0 
 08/07  20:00:00,185146337.37071169,185146337.37071166,6791184.0 
 08/07  21:00:00,175260805.07332216,175260805.07332216,6791184.0 
 08/07  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/07  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/07  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/08  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/08  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/08  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/08  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/08  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/08  06:00:00,138273673.0610772,138273673.0610772,6791184.0 
 08/08  07:00:00,222132560.53699554,222132560.5369955,6791184.0 
 08/08  08:00:00,474625531.43901827,474625531.43901827,6791184.0 
 08/08  09:00:00,460721417.9883634,460721417.9883633,6791184.0 
 08/08  10:00:00,475128426.9912795,475128426.9912795,6791184.0 
 08/08  11:00:00,505002518.6299196,505002518.6299195,6791184.0 
 08/08  12:00:00,512082959.5994812,512082959.5994812,25427576.430757014 
 08/08  13:00:00,540222465.689406,540222465.689406,20649308.88091632 
 08/08  14:00:00,529913375.10110709,529913375.1011071,15438114.71514042 
 08/08  15:00:00,532651398.3476928,532651398.34769269,15405572.655832896 
 08/08  16:00:00,539507360.60198,539507360.60198,15723943.68688303 
 08/08  17:00:00,377506588.8176648,377506588.8176648,11032431.23188291 
 08/08  18:00:00,219267073.42452506,219267073.42452497,10943766.03763796 
 08/08  19:00:00,201314507.68976898,201314507.68976895,6791184.0 
 08/08  20:00:00,177350049.92965407,177350049.92965407,6791184.0 
 08/08  21:00:00,166119024.43011663,166119024.4301166,6791184.0 
 08/08  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/08  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/08  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/09  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/09  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/09  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/09  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/09  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/09  06:00:00,131533232.98990107,131533232.989901,6791184.0 
 08/09  07:00:00,218780773.77538459,218780773.77538456,6791184.0 
 08/09  08:00:00,484915462.2010483,484915462.2010484,6791184.0 
 08/09  09:00:00,483187558.6218308,483187558.6218308,6791184.0 
 08/09  10:00:00,497955447.74407997,497955447.7440798,6791184.0 
 08/09  11:00:00,523313779.63896539,523313779.6389653,6791184.0 
 08/09  12:00:00,520787567.12698039,520787567.12698039,25432320.20476043 
 08/09  13:00:00,543102748.3907379,543102748.3907379,20647574.94332678 
 08/09  14:00:00,531616577.5233339,531616577.5233338,15438867.394698084 
 08/09  15:00:00,534658559.64757177,534658559.64757177,15411074.409853623 
 08/09  16:00:00,542240113.80947,542240113.80947,15722215.087134753 
 08/09  17:00:00,379632203.1301543,379632203.1301543,11026025.842905984 
 08/09  18:00:00,224219312.99972887,224219312.9997288,10937707.247376942 
 08/09  19:00:00,204854847.53827978,204854847.53827969,6791184.0 
 08/09  20:00:00,177660590.82838927,177660590.82838924,6791184.0 
 08/09  21:00:00,173740626.79224385,173740626.7922438,6791184.0 
 08/09  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/09  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/09  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/10  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/10  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/10  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/10  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/10  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/10  06:00:00,135813664.38864775,135813664.38864769,6791184.0 
 08/10  07:00:00,224286482.02582974,224286482.0258297,6791184.0 
 08/10  08:00:00,502581645.4305331,502581645.4305331,6791184.0 
 08/10  09:00:00,502268441.83261099,502268441.83261099,6791184.0 
 08/10  10:00:00,506828218.64785376,506828218.6478536,6791184.0 
 08/10  11:00:00,527481303.17386546,527481303.1738653,6791184.0 
 08/10  12:00:00,524911818.31651148,524911818.31651148,25441388.245024269 
 08/10  13:00:00,548474047.5367724,548474047.5367725,20645973.162146294 
 08/10  14:00:00,527236145.0376628,527236145.0376627,15436804.035695527 
 08/10  15:00:00,523057158.718366,523057158.7183659,15419345.811815106 
 08/10  16:00:00,530626734.21180859,530626734.2118085,15720144.415745419 
 08/10  17:00:00,377135695.3501047,377135695.35010477,10997033.164275494 
 08/10  18:00:00,221734380.34739847,221734380.3473984,10943984.145608645 
 08/10  19:00:00,205654979.69276423,205654979.69276423,6791184.0 
 08/10  20:00:00,182908320.47814829,182908320.47814826,6791184.0 
 08/10  21:00:00,173069021.50300423,173069021.50300423,6791184.0 
 08/10  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/10  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/10  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/11  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/11  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/11  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/11  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/11  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/11  06:00:00,125061484.14707238,125061484.14707238,6791184.0 
 08/11  07:00:00,207401133.59696675,207401133.59696669,6791184.0 
 08/11  08:00:00,459693529.29897466,459693529.2989745,6791184.0 
 08/11  09:00:00,459024537.26361736,459024537.2636173,6791184.0 
 08/11  10:00:00,479806383.5008523,479806383.5008523,6791184.0 
 08/11  11:00:00,507348580.50856879,507348580.5085687,6791184.0 
 08/11  12:00:00,506564661.50055447,506564661.50055447,25446960.667963547 
 08/11  13:00:00,523389098.372498,523389098.3724979,20645696.926920214 
 08/11  14:00:00,508046110.7282043,508046110.72820428,15429965.604337708 
 08/11  15:00:00,516280930.53062096,516280930.53062096,15416362.91850099 
 08/11  16:00:00,527620688.3323863,527620688.33238628,15717555.267182615 
 08/11  17:00:00,363635258.6628381,363635258.66283807,11001743.323818874 
 08/11  18:00:00,211092970.1203711,211092970.1203711,10952056.971695334 
 08/11  19:00:00,200152295.20819546,200152295.20819543,6791184.0 
 08/11  20:00:00,177819275.14329363,177819275.14329357,6791184.0 
 08/11  21:00:00,166382168.34048174,166382168.34048174,6791184.0 
 08/11  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/11  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/11  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/12  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/12  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/12  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/12  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/12  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/12  06:00:00,134942139.25508208,134942139.25508208,6791184.0 
 08/12  07:00:00,152895003.0226798,152895003.0226798,6791184.0 
 08/12  08:00:00,213241492.04166509,213241492.04166509,6791184.0 
 08/12  09:00:00,236627036.64046223,236627036.64046223,6791184.0 
 08/12  10:00:00,238295687.70192493,238295687.70192493,6791184.0 
 08/12  11:00:00,250409187.38575865,250409187.38575865,6791184.0 
 08/12  12:00:00,192278436.5919216,192278436.59192158,6791184.0 
 08/12  13:00:00,189361490.8932315,189361490.8932315,6791184.0 
 08/12  14:00:00,183252518.64381329,183252518.64381329,6791184.0 
 08/12  15:00:00,173260275.30369265,173260275.30369265,6791184.0 
 08/12  16:00:00,168352669.66121165,168352669.66121165,6791184.0 
 08/12  17:00:00,129376249.59308389,129376249.59308392,6791184.0 
 08/12  18:00:00,89823878.53870639,89823878.53870639,6791184.0 
 08/12  19:00:00,51358026.49493082,51358026.49493081,6791184.0 
 08/12  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/12  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/12  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/12  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/12  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/13  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/13  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/13  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/13  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/13  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/13  06:00:00,54694644.46814874,54694644.46814874,6791184.0 
 08/13  07:00:00,56166262.53778647,56166262.53778647,6791184.0 
 08/13  08:00:00,100295773.72202556,100295773.72202556,6791184.0 
 08/13  09:00:00,117157333.72773808,117157333.72773807,6791184.0 
 08/13  10:00:00,117616299.06195799,117616299.06195799,6791184.0 
 08/13  11:00:00,103075682.24065626,103075682.24065626,6791184.0 
 08/13  12:00:00,56125694.391642708,56125694.391642708,6791184.0 
 08/13  13:00:00,66051082.75460792,66051082.75460792,6791184.0 
 08/13  14:00:00,63296505.45454417,63296505.45454417,6791184.0 
 08/13  15:00:00,114994969.7298522,114994969.7298522,6791184.0 
 08/13  16:00:00,122661834.72806369,122661834.72806368,6791184.0 
 08/13  17:00:00,125904809.64513733,125904809.64513734,6791184.0 
 08/13  18:00:00,102778002.56812005,102778002.56812006,6791184.0 
 08/13  19:00:00,56375557.65498819,56375557.65498819,6791184.0 
 08/13  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/13  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/13  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/13  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 08/13  24:00:00,46359235.70955593,46359235.709555927,6791184.0 
 08/14  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/14  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/14  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/14  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/14  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/14  06:00:00,144106805.10630495,144106805.10630495,6791184.0 
 08/14  07:00:00,240487154.59160874,240487154.5916087,6791184.0 
 08/14  08:00:00,520255086.9119823,520255086.91198226,6791184.0 
 08/14  09:00:00,510768919.809441,510768919.80944088,6791184.0 
 08/14  10:00:00,497872386.4378844,497872386.4378844,6791184.0 
 08/14  11:00:00,522551094.0962466,522551094.09624657,6791184.0 
 08/14  12:00:00,521222314.24167379,521222314.2416737,20793694.38481045 
 08/14  13:00:00,532185136.38923636,532185136.3892363,23745112.091663749 
 08/14  14:00:00,526905638.934301,526905638.934301,12545179.67132559 
 08/14  15:00:00,526558116.01616826,526558116.01616826,15406176.756147344 
 08/14  16:00:00,533012955.3849012,533012955.38490119,20189689.434211006 
 08/14  17:00:00,381210100.77233579,381210100.77233579,11000171.795444273 
 08/14  18:00:00,230182869.80311833,230182869.80311824,6791184.0 
 08/14  19:00:00,222666101.6055974,222666101.60559739,6791184.0 
 08/14  20:00:00,194583772.5929289,194583772.59292887,6791184.0 
 08/14  21:00:00,182439437.4520288,182439437.45202879,6791184.0 
 08/14  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/14  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/14  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/15  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/15  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/15  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/15  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/15  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/15  06:00:00,134380275.48484183,134380275.48484183,6791184.0 
 08/15  07:00:00,231555674.77653546,231555674.7765354,6791184.0 
 08/15  08:00:00,506605104.63090017,506605104.63090017,6791184.0 
 08/15  09:00:00,510732213.46091017,510732213.46091017,6791184.0 
 08/15  10:00:00,501927131.551714,501927131.551714,6791184.0 
 08/15  11:00:00,523557588.2502421,523557588.250242,6791184.0 
 08/15  12:00:00,520125833.86397227,520125833.8639723,25430635.134398007 
 08/15  13:00:00,542810621.706663,542810621.706663,20653281.30302631 
 08/15  14:00:00,531400933.1777565,531400933.1777564,15479937.262050283 
 08/15  15:00:00,543997321.1128312,543997321.1128312,15415654.782068203 
 08/15  16:00:00,569634444.2520509,569634444.2520509,15729107.957110044 
 08/15  17:00:00,395601342.442477,395601342.4424769,12770659.970361788 
 08/15  18:00:00,232579442.05716125,232579442.0571612,9224482.022317607 
 08/15  19:00:00,220257360.05019624,220257360.05019618,6791184.0 
 08/15  20:00:00,192532796.36840797,192532796.3684079,6791184.0 
 08/15  21:00:00,178851504.10092233,178851504.10092233,6791184.0 
 08/15  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/15  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/15  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/16  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/16  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/16  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/16  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/16  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/16  06:00:00,138015131.11062227,138015131.1106223,6791184.0 
 08/16  07:00:00,221862208.74352075,221862208.74352075,6791184.0 
 08/16  08:00:00,500961819.0160583,500961819.01605829,6791184.0 
 08/16  09:00:00,500783087.52328827,500783087.52328827,6791184.0 
 08/16  10:00:00,513477508.45929989,513477508.45929989,6791184.0 
 08/16  11:00:00,520563739.0273855,520563739.0273854,6791184.0 
 08/16  12:00:00,532218325.9098743,532218325.9098742,25431832.83883809 
 08/16  13:00:00,549729382.0348882,549729382.0348882,20651009.567371265 
 08/16  14:00:00,527482127.3968955,527482127.3968955,15430056.769202089 
 08/16  15:00:00,551161793.377946,551161793.3779459,15401545.716435638 
 08/16  16:00:00,555644180.6470853,555644180.6470853,15723339.107373693 
 08/16  17:00:00,384806472.6253827,384806472.6253827,11035137.868342203 
 08/16  18:00:00,230051829.36110217,230051829.36110214,10949114.89002481 
 08/16  19:00:00,216883400.97014473,216883400.9701447,6791184.0 
 08/16  20:00:00,185858452.25529147,185858452.25529144,6791184.0 
 08/16  21:00:00,175850285.15707577,175850285.15707577,6791184.0 
 08/16  22:00:00,90323952.76734039,90323952.76734039,6791184.0 
 08/16  23:00:00,78718034.42393798,78718034.42393798,6791184.0 
 08/16  24:00:00,59209304.021005768,59209304.021005768,6791184.0 
 08/17  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/17  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/17  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/17  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 08/17  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
