Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 02/15  17:00:00,290411171.33318838,290411171.33318838,20393104.993669474 
 02/15  18:00:00,222045163.26134295,222045163.26134289,11051789.329734173 
 02/15  19:00:00,128976389.81378523,128976389.81378523,10957640.620951117 
 02/15  20:00:00,111532289.70802439,111532289.7080244,6791184.0 
 02/15  21:00:00,100873580.38079453,100873580.38079456,6791184.0 
 02/15  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 02/15  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/15  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/16  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 02/16  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/16  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/16  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/16  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/16  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/16  07:00:00,82433740.21961156,82433740.21961156,6791184.0 
 02/16  08:00:00,142221059.62386946,142221059.62386946,6791184.0 
 02/16  09:00:00,306300211.51195409,306300211.511954,6791184.0 
 02/16  10:00:00,286929839.88754847,286929839.8875484,6791184.0 
 02/16  11:00:00,290463964.103,290463964.1029999,6791184.0 
 02/16  12:00:00,307515675.1931953,307515675.1931952,15964620.315170795 
 02/16  13:00:00,308588677.93819597,308588677.93819597,25852319.56574218 
 02/16  14:00:00,320090070.6368486,320090070.6368486,25642472.036644814 
 02/16  15:00:00,308520231.24922159,308520231.2492215,15547407.830287829 
 02/16  16:00:00,304985024.89311149,304985024.8931114,15513963.55077225 
 02/16  17:00:00,309112515.67441996,309112515.67441996,20381281.42040184 
 02/16  18:00:00,228428409.0028114,228428409.0028113,11044623.37111044 
 02/16  19:00:00,129045686.9430079,129045686.9430079,10963371.660638554 
 02/16  20:00:00,111554085.29955125,111554085.29955125,6791184.0 
 02/16  21:00:00,100873580.38079453,100873580.38079456,10930565.541278445 
 02/16  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 02/16  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/16  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/17  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 02/17  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/17  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/17  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/17  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/17  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/17  07:00:00,82553902.4870768,82553902.48707682,6791184.0 
 02/17  08:00:00,142818962.05616413,142818962.0561641,6791184.0 
 02/17  09:00:00,311288501.29660966,311288501.2966096,6791184.0 
 02/17  10:00:00,296363758.3141146,296363758.3141146,6791184.0 
 02/17  11:00:00,299676230.2251753,299676230.2251753,6791184.0 
 02/17  12:00:00,314289077.78578028,314289077.78578028,14326946.670144923 
 02/17  13:00:00,311753099.9852432,311753099.9852432,26008205.035120585 
 02/17  14:00:00,317074720.73908635,317074720.7390863,22435614.198397656 
 02/17  15:00:00,295330304.4035847,295330304.40358468,15594195.527488402 
 02/17  16:00:00,294582405.73312488,294582405.7331248,15504666.79431057 
 02/17  17:00:00,309449518.3393352,309449518.33933517,20367337.102165633 
 02/17  18:00:00,239210966.88790978,239210966.88790975,15296187.701669589 
 02/17  19:00:00,141331962.52384109,141331962.5238411,8382221.713965 
 02/17  20:00:00,115075708.90856803,115075708.90856806,9325674.63234759 
 02/17  21:00:00,100873580.38079453,100873580.38079456,6791184.0 
 02/17  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 02/17  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/17  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/18  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 02/18  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/18  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/18  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/18  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/18  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/18  07:00:00,82623786.14956707,82623786.14956707,9645817.566976676 
 02/18  08:00:00,91792512.47821574,91792512.47821573,7306449.01205189 
 02/18  09:00:00,120106025.99010304,120106025.99010304,6791184.0 
 02/18  10:00:00,127883912.65911621,127883912.65911621,6791184.0 
 02/18  11:00:00,133974956.97716853,133974956.97716853,6791184.0 
 02/18  12:00:00,156530342.37785138,156530342.37785138,6791184.0 
 02/18  13:00:00,123964445.05873671,123964445.0587367,6791184.0 
 02/18  14:00:00,117182137.24634189,117182137.2463419,6791184.0 
 02/18  15:00:00,109219053.84458959,109219053.84458959,6791184.0 
 02/18  16:00:00,96680030.21939303,96680030.21939303,6791184.0 
 02/18  17:00:00,88525239.69122988,88525239.69122988,6791184.0 
 02/18  18:00:00,72793759.3617412,72793759.3617412,6791184.0 
 02/18  19:00:00,66276703.53612528,66276703.53612528,6791184.0 
 02/18  20:00:00,49290893.81922844,49290893.81922844,6791184.0 
 02/18  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/18  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/18  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/18  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/19  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/19  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/19  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/19  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/19  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/19  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/19  07:00:00,56356067.38887771,56356067.388877708,6791184.0 
 02/19  08:00:00,46442141.14788374,46442141.14788374,6791184.0 
 02/19  09:00:00,46300520.111299637,46300520.11129963,6791184.0 
 02/19  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/19  11:00:00,47533383.30273315,47533383.30273315,6791184.0 
 02/19  12:00:00,55733602.873420957,55733602.873420957,6791184.0 
 02/19  13:00:00,62867796.28922704,62867796.28922704,6791184.0 
 02/19  14:00:00,64332241.13317239,64332241.13317241,6791184.0 
 02/19  15:00:00,59365852.84239316,59365852.84239316,6791184.0 
 02/19  16:00:00,48839461.06869043,48839461.06869043,6791184.0 
 02/19  17:00:00,46328698.90671926,46328698.90671925,6791184.0 
 02/19  18:00:00,56650115.194908019,56650115.194908019,6791184.0 
 02/19  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 02/19  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/19  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/19  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/19  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/19  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/20  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/20  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/20  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/20  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/20  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/20  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/20  07:00:00,56336215.96371824,56336215.96371824,6791184.0 
 02/20  08:00:00,46393091.11442329,46393091.11442329,6791184.0 
 02/20  09:00:00,46298472.29879225,46298472.29879224,6791184.0 
 02/20  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/20  11:00:00,48916402.71471028,48916402.71471028,6791184.0 
 02/20  12:00:00,62233388.140043567,62233388.14004358,6791184.0 
 02/20  13:00:00,65443195.20489311,65443195.20489313,6791184.0 
 02/20  14:00:00,65237273.297502558,65237273.29750256,6791184.0 
 02/20  15:00:00,66082943.37034461,66082943.37034461,6791184.0 
 02/20  16:00:00,59719717.94604461,59719717.94604461,6791184.0 
 02/20  17:00:00,55702259.89854804,55702259.89854804,6791184.0 
 02/20  18:00:00,56650138.594019848,56650138.59401985,6791184.0 
 02/20  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 02/20  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/20  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/20  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/20  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/20  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/21  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/21  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/21  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/21  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/21  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/21  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/21  07:00:00,79518574.72223386,79518574.72223388,46823738.00099526 
 02/21  08:00:00,146407200.81269885,146407200.8126988,18412238.71932528 
 02/21  09:00:00,298578302.122237,298578302.122237,6791184.0 
 02/21  10:00:00,283644282.1917691,283644282.1917692,6791184.0 
 02/21  11:00:00,293443233.0497913,293443233.0497912,6791184.0 
 02/21  12:00:00,309927029.71118625,309927029.7111862,11374506.79652761 
 02/21  13:00:00,316380818.9434372,316380818.9434372,25849933.79497548 
 02/21  14:00:00,328834121.1050235,328834121.10502347,25632904.35856685 
 02/21  15:00:00,316545163.19563868,316545163.19563868,15549244.361225058 
 02/21  16:00:00,310452215.72855857,310452215.72855857,15523576.058034584 
 02/21  17:00:00,310050466.270746,310050466.27074596,20385843.21315321 
 02/21  18:00:00,225306488.11207325,225306488.11207319,11038150.116241819 
 02/21  19:00:00,129030170.25549042,129030170.25549042,10981316.140601509 
 02/21  20:00:00,111544960.12449876,111544960.12449876,6791184.0 
 02/21  21:00:00,100876516.15350843,100876516.15350844,13394148.979680796 
 02/21  22:00:00,96230682.93391708,96230682.93391708,16090522.79927353 
 02/21  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/21  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/22  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 02/22  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/22  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/22  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/22  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/22  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/22  07:00:00,79200905.87301703,79200905.87301705,52345167.26660993 
 02/22  08:00:00,145973548.34661586,145973548.34661586,26271810.02526623 
 02/22  09:00:00,299471607.0607285,299471607.0607285,7701281.799511796 
 02/22  10:00:00,272326797.9704563,272326797.9704563,6791184.0 
 02/22  11:00:00,285964295.39939597,285964295.39939597,6791184.0 
 02/22  12:00:00,307918423.569728,307918423.5697279,15961245.405397723 
 02/22  13:00:00,309933787.71231546,309933787.7123154,25845584.470743408 
 02/22  14:00:00,322934594.14756289,322934594.14756289,25628633.2559895 
 02/22  15:00:00,308919737.77862319,308919737.7786231,15548864.568498349 
 02/22  16:00:00,301352807.305318,301352807.30531796,15516504.833615918 
 02/22  17:00:00,294095639.16098096,294095639.1609809,20381020.407991887 
 02/22  18:00:00,215865689.25603879,215865689.25603879,11054653.311800294 
 02/22  19:00:00,129215046.55743723,129215046.55743724,10969286.381844365 
 02/22  20:00:00,111653783.73481043,111653783.73481043,6791184.0 
 02/22  21:00:00,100880577.90900307,100880577.90900308,10922935.89639176 
 02/22  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 02/22  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/22  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/23  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 02/23  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/23  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/23  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/23  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/23  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/23  07:00:00,79302228.40899188,79302228.4089919,12162870.564541325 
 02/23  08:00:00,145065574.0772079,145065574.0772079,8910079.135080358 
 02/23  09:00:00,297523795.8705671,297523795.8705671,6791184.0 
 02/23  10:00:00,265937540.13337127,265937540.13337124,6791184.0 
 02/23  11:00:00,266748788.8862611,266748788.88626106,6791184.0 
 02/23  12:00:00,287286546.07536259,287286546.07536259,11372413.22504785 
 02/23  13:00:00,289460739.88114216,289460739.88114216,26071516.348242243 
 02/23  14:00:00,289725979.7836,289725979.7836,25367817.53027965 
 02/23  15:00:00,264770910.73636575,264770910.7363657,15538587.786560854 
 02/23  16:00:00,261619355.3759247,261619355.37592469,15508148.102132589 
 02/23  17:00:00,275628799.0652967,275628799.06529667,20373229.733883718 
 02/23  18:00:00,217285204.8518651,217285204.85186506,15304572.993667894 
 02/23  19:00:00,129036106.82304447,129036106.82304447,6791184.0 
 02/23  20:00:00,111542160.02599742,111542160.02599743,10907438.313318357 
 02/23  21:00:00,100873580.38079453,100873580.38079456,6791184.0 
 02/23  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 02/23  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/23  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/24  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 02/24  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/24  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/24  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/24  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/24  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/24  07:00:00,79311471.34839675,79311471.34839677,6791184.0 
 02/24  08:00:00,144843970.01971198,144843970.01971198,6791184.0 
 02/24  09:00:00,296924607.997014,296924607.997014,6791184.0 
 02/24  10:00:00,267435441.142465,267435441.14246498,6791184.0 
 02/24  11:00:00,263130701.66059096,263130701.6605909,6791184.0 
 02/24  12:00:00,268618108.16012099,268618108.16012099,15963288.785146578 
 02/24  13:00:00,279775339.02754607,279775339.02754607,25854476.779307024 
 02/24  14:00:00,292594594.98267379,292594594.9826737,23173030.727963676 
 02/24  15:00:00,277832608.40507236,277832608.40507236,17866930.157009178 
 02/24  16:00:00,268218629.0548332,268218629.05483315,15519911.66111495 
 02/24  17:00:00,272981325.3487124,272981325.3487124,18462758.11800784 
 02/24  18:00:00,219023621.6661941,219023621.66619406,12917994.81688224 
 02/24  19:00:00,129008295.38879389,129008295.38879386,10958382.461628601 
 02/24  20:00:00,111538013.72556569,111538013.72556569,6791184.0 
 02/24  21:00:00,100873580.38079453,100873580.38079456,6791184.0 
 02/24  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 02/24  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/24  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/25  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 02/25  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/25  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/25  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/25  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/25  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/25  07:00:00,79558215.74391109,79558215.7439111,6791184.0 
 02/25  08:00:00,91970035.63905983,91970035.63905981,6791184.0 
 02/25  09:00:00,119652533.32963574,119652533.32963574,7314148.75877835 
 02/25  10:00:00,127931758.6006277,127931758.6006277,6965605.05784062 
 02/25  11:00:00,124124941.34800136,124124941.34800133,6791184.0 
 02/25  12:00:00,132646753.47865093,132646753.47865093,6791184.0 
 02/25  13:00:00,93955719.1498167,93955719.1498167,8910273.311861068 
 02/25  14:00:00,84543256.61414854,84543256.61414854,8440990.625276313 
 02/25  15:00:00,78815139.3117405,78815139.3117405,6791184.0 
 02/25  16:00:00,74372609.83639163,74372609.83639163,7360491.632630628 
 02/25  17:00:00,77084670.44432466,77084670.44432466,9054995.861204125 
 02/25  18:00:00,71574564.7956877,71574564.7956877,9383258.12109788 
 02/25  19:00:00,66276703.53612528,66276703.53612528,6791184.0 
 02/25  20:00:00,49290893.81922844,49290893.81922844,6791184.0 
 02/25  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/25  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/25  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/25  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/26  01:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/26  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/26  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/26  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/26  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/26  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 02/26  07:00:00,53241412.01612393,53241412.01612393,6791184.0 
 02/26  08:00:00,46460306.46354068,46460306.46354067,6791184.0 
 02/26  09:00:00,46290222.22093174,46290222.22093174,6791184.0 
 02/26  10:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  11:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  12:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  13:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  14:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  15:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  16:00:00,46288812.51597283,46288812.51597283,6791184.0 
 02/26  17:00:00,46340532.015190269,46340532.01519026,6791184.0 
 02/26  18:00:00,56616574.82089339,56616574.82089339,6791184.0 
 02/26  19:00:00,57105773.81922845,57105773.81922844,6791184.0 
 02/26  20:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/26  21:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/26  22:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/26  23:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/26  24:00:00,48904615.70955593,48904615.70955593,6791184.0 
 02/27  01:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/27  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/27  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/27  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/27  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/27  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/27  07:00:00,79151630.65023986,79151630.65023989,11782367.358180827 
 02/27  08:00:00,153483617.56231008,153483617.56231008,23712448.029021536 
 02/27  09:00:00,296205186.3393738,296205186.33937379,15198962.08288047 
 02/27  10:00:00,262956355.37629209,262956355.37629206,6791184.0 
 02/27  11:00:00,255413212.25138209,255413212.25138206,6791184.0 
 02/27  12:00:00,262970363.8644913,262970363.86449123,11378152.731880498 
 02/27  13:00:00,276062612.83078196,276062612.8307819,25849090.994849609 
 02/27  14:00:00,269622843.4266636,269622843.4266636,25628517.710717519 
 02/27  15:00:00,256801217.02231223,256801217.02231217,15542939.07208408 
 02/27  16:00:00,257531508.15862287,257531508.1586228,15510007.01979187 
 02/27  17:00:00,277261413.4697916,277261413.46979156,20375466.907563785 
 02/27  18:00:00,228247633.56258125,228247633.5625812,11052135.233287298 
 02/27  19:00:00,128925343.46099115,128925343.46099115,11582209.945934022 
 02/27  20:00:00,111532289.70802439,111532289.7080244,6838739.836039558 
 02/27  21:00:00,100873580.38079453,100873580.38079456,11723260.35080795 
 02/27  22:00:00,96230682.93391708,96230682.93391708,17132233.8326251 
 02/27  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/27  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 02/28  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 02/28  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/28  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/28  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/28  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/28  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 02/28  07:00:00,78999192.2258264,78999192.22582641,16670376.743104425 
 02/28  08:00:00,147741806.2494128,147741806.2494128,7372065.727898116 
 02/28  09:00:00,295407107.5590463,295407107.55904629,6791184.0 
 02/28  10:00:00,263147375.64205785,263147375.64205779,6791184.0 
 02/28  11:00:00,256229894.8475541,256229894.8475541,6791184.0 
 02/28  12:00:00,263373082.11119957,263373082.11119957,11548913.566195606 
 02/28  13:00:00,272079770.4901084,272079770.4901084,25871350.489057699 
 02/28  14:00:00,271009424.97748377,271009424.97748377,25372960.932856174 
 02/28  15:00:00,258291206.74927966,258291206.74927963,15573194.371334752 
 02/28  16:00:00,258722231.6164627,258722231.61646263,15503298.202481945 
 02/28  17:00:00,270881178.70376488,270881178.7037648,20372274.709495523 
 02/28  18:00:00,226099060.06118465,226099060.06118462,15305476.396685422 
 02/28  19:00:00,128849562.31346382,128849562.31346382,6791184.0 
 02/28  20:00:00,111532289.70802439,111532289.7080244,7564638.379138367 
 02/28  21:00:00,100873580.38079453,100873580.38079456,26121323.784408496 
 02/28  22:00:00,96230682.93391708,96230682.93391708,36942517.27288135 
 02/28  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 02/28  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 03/01  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 03/01  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/01  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/01  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/01  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/01  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/01  07:00:00,78953281.58252473,78953281.58252473,62292138.218414489 
 03/01  08:00:00,151425231.1686905,151425231.1686905,29220687.266505936 
 03/01  09:00:00,299196927.0303248,299196927.0303248,6971928.67596266 
 03/01  10:00:00,283488334.78364077,283488334.78364077,6791184.0 
 03/01  11:00:00,289586633.4013533,289586633.40135326,6791184.0 
 03/01  12:00:00,308304008.13255479,308304008.13255479,15961910.725583503 
 03/01  13:00:00,310385903.46904477,310385903.4690447,25840155.274225274 
 03/01  14:00:00,317527811.38673838,317527811.3867384,21670000.397887559 
 03/01  15:00:00,305008712.6718732,305008712.6718732,19262154.628806566 
 03/01  16:00:00,302716462.27847757,302716462.2784775,14335779.899163224 
 03/01  17:00:00,306272295.7425398,306272295.7425399,17561344.515719795 
 03/01  18:00:00,218465608.85024689,218465608.85024683,14950880.932333459 
 03/01  19:00:00,128887965.71936657,128887965.71936657,10971029.546342479 
 03/01  20:00:00,111532289.70802439,111532289.7080244,6791184.0 
 03/01  21:00:00,100873580.38079453,100873580.38079456,16348018.284283739 
 03/01  22:00:00,96230682.93391708,96230682.93391708,38804591.04724516 
 03/01  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 03/01  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 03/02  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 03/02  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/02  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/02  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/02  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/02  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/02  07:00:00,75868951.05213887,75868951.05213888,46653384.56372265 
 03/02  08:00:00,145671559.83598898,145671559.83598898,21574367.425091309 
 03/02  09:00:00,297752275.8958634,297752275.8958634,6869973.911332682 
 03/02  10:00:00,264817907.3968424,264817907.3968423,6791184.0 
 03/02  11:00:00,271576547.0731166,271576547.07311657,6791184.0 
 03/02  12:00:00,295999847.9153742,295999847.91537418,15954535.59913155 
 03/02  13:00:00,296837985.706918,296837985.70691797,25839934.53156092 
 03/02  14:00:00,303062279.32549938,303062279.32549938,25620972.176553769 
 03/02  15:00:00,289940850.5693426,289940850.5693426,15537567.36250816 
 03/02  16:00:00,284251292.072364,284251292.07236406,15508025.381904442 
 03/02  17:00:00,278562875.9430945,278562875.9430945,20401561.37937499 
 03/02  18:00:00,219687274.44716314,219687274.4471631,11037959.3263422 
 03/02  19:00:00,129113315.03532085,129113315.03532085,10983972.972093674 
 03/02  20:00:00,111557008.46494714,111557008.46494714,6791184.0 
 03/02  21:00:00,100873580.38079453,100873580.38079456,12251559.514105294 
 03/02  22:00:00,96230682.93391708,96230682.93391708,11422625.639655414 
 03/02  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 03/02  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 03/03  01:00:00,57996196.7332391,57996196.7332391,6791184.0 
 03/03  02:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/03  03:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/03  04:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/03  05:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/03  06:00:00,57609860.1137362,57609860.1137362,6791184.0 
 03/03  07:00:00,76238608.19838986,76238608.19838989,8941659.616314508 
 03/03  08:00:00,145477449.559569,145477449.559569,7013261.547903654 
 03/03  09:00:00,296643326.483722,296643326.483722,6791184.0 
 03/03  10:00:00,264601507.12215395,264601507.1221539,6791184.0 
 03/03  11:00:00,258138020.598681,258138020.59868095,6791184.0 
 03/03  12:00:00,280869992.2781056,280869992.2781056,15952595.736518313 
 03/03  13:00:00,290934043.22263059,290934043.22263059,25843820.485249595 
 03/03  14:00:00,301237020.6115267,301237020.6115268,25620734.29504639 
 03/03  15:00:00,287557619.87849566,287557619.8784956,15533765.751209002 
 03/03  16:00:00,282253851.5246046,282253851.52460458,15504013.288101718 
 03/03  17:00:00,282286190.19365319,282286190.1936532,20398718.382239123 
 03/03  18:00:00,216989229.33931605,216989229.33931599,11034081.862787534 
 03/03  19:00:00,129115965.37303822,129115965.37303822,10979481.754513439 
 03/03  20:00:00,111566504.36657474,111566504.36657474,6791184.0 
 03/03  21:00:00,100873580.38079453,100873580.38079456,6791184.0 
 03/03  22:00:00,96230682.93391708,96230682.93391708,6791184.0 
 03/03  23:00:00,77772390.65670999,77772390.65670999,6791184.0 
 03/03  24:00:00,72442274.24247962,72442274.24247962,6791184.0 
 03/04  01:00:00,46745513.81922844,46745513.81922843,6791184.0 
 03/04  02:00:00,46359235.70955593,46359235.709555927,6791184.0 
 03/04  03:00:00,46359235.70955593,46359235.709555927,6791184.0 
 03/04  04:00:00,46359235.70955593,46359235.709555927,6791184.0 
 03/04  05:00:00,46359235.70955593,46359235.709555927,6791184.0 
 03/04  06:00:00,46359235.70955593,46359235.709555927,6791184.0 
 03/04  07:00:00,75842397.18959205,75842397.18959205,7010749.358343903 
 03/04  08:00:00,90996311.35978131,90996311.35978131,6791184.0 
 03/04  09:00:00,119480507.6182942,119480507.6182942,6791184.0 
 03/04  10:00:00,127839132.47407303,127839132.47407301,6791184.0 
